row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value	comparison	species	family	group_a	group_b	direction	liq_over_spore_log2fc	row ID	sirius_formula	sirius_adduct	sirius_structure_name	sirius_structure_smiles	sirius_structure_confidence	sirius_npc_pathway	sirius_npc_class	sirius_classyfire_class	sirius_source_feature_id	sirius_source_run	annotation_origin	n_candidates	source_mz	source_rt	feature_mz	feature_rt	ppm_error	rt_delta_min	ms2_cosine	match_class	match_status	n_sirius_hits	sirius_hit_ids	sirius_hit_formulas	merged_conflict	is_liq_enriched	passes_media_blank	is_secreted_candidate	bioactive
12885	278.1287	6.560669	0.0	0.0001833466437092	-8.360028753153669	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.425897637055245	12885.0	C14H17BN2O2	[M + Na]+	[3,5-Bis(2-cyanopropan-2-yl)phenyl]boronic acid	B(C1=CC(=CC(=C1)C(C)(C)C#N)C(C)(C)C#N)(O)O	0.039	Terpenoids	Pinane monoterpenoids		12885.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	12885.0	C14H17BN2O2	False	False	False	False	True
13518	469.2345	7.246357	0.0	0.0001810695782869	-8.342054291687274	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.988839312988977	13518.0	C26H38O5	[M + K]+	(2E,5E,9E)-2-[(3R)-3-hydroxy-3-[(2R)-2-methoxy-5-oxo-2H-furan-3-yl]propylidene]-6,10,14-trimethylpentadeca-5,9,13-trienal	CC(=CCCC(=CCCC(=CCCC(=CCC(C1=CC(=O)OC1OC)O)C=O)C)C)C	0.086	Terpenoids	Pregnane steroids	Steroids and steroid derivatives	13518.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	13518.0	C26H38O5	False	False	False	False	True
4521	821.5125	1.427443	0.0001740013852038	0.0	8.28478949550029	1.0	0.0	1.0	100.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	8.301351961161641	4521.0	C41H68N6O11	[M + H]+	2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[bis(prop-2-enyl)amino]-2-oxoethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]-N,N-bis(prop-2-enyl)acetamide	C=CCN(CC=C)C(=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(=O)N(CC=C)CC=C	0.345	Polyketides	Erythromycins	Carboxylic acids and derivatives	2086.0	EB-MSV000090464-gnps_ms2	transferred	1.0	821.5119	1.42	821.5125	1.427443	0.73	0.007	0.997	unique	assigned	1.0	2086.0	C41H68N6O11	False	True	False	False	True
21972	771.6136	8.907564	0.0	0.0001694804186861	-8.246932697134428	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.296849855749432	21972.0	C44H78N6O5	[M + H]+	15-[(4-aminobutyl)(3-aminopropyl)carbamoyl]pentadecyl 7''-ethyl-4'',7''-dihydro-3''H-dispiro[oxane-2,6'-[7,9,12]triazatricyclo[6.3.1.0⁴,¹²]dodecane-10',2''-oxepin]-7'-ene-5'-carboxylate	CCC1C=CCCC2(O1)CC3CCC4N3C(=NC5(C4C(=O)OCCCCCCCCCCCCCCCC(=O)N(CCCCN)CCCN)CCCCO5)N2		Fatty acids	Ceramides	Sphingolipids	21972.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	21972.0	C44H78N6O5	False	False	False	False	True
4939	1196.6302	2.5555	0.0001632865219558	0.0	8.19339994208954	1.0	0.0	1.0	100.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	8.442385007279828	4939.0	C70H89N3O14	[M + H]+	5,18',22',28',43',50',51'-heptahydroxy-35'-(hydroxymethyl)-4-(3-hydroxypropyl)-49'-methyl-18'-[3-(3-methylbutan-2-yl)oxiran-2-yl]-41',42'-dithia-6',9',31'-triazaspiro[cyclopentane-1,33'-dodecacyclo[42.5.3.1¹,⁴.1¹⁴,⁴⁸.1²⁶,³⁰.1³¹,³⁴.0⁶,¹⁰.0¹⁴,²³.0¹⁹,²³.0²²,⁴⁷.0³⁴,³⁹.0⁴⁴,⁴⁹]hexapentacontane]-7',9',15',26'(55'),27',29',46'-heptaene-45',54'-dione	CC(C)C(C)C1C(O1)C2(CC=CC34CCCC5=NC=CN5CC6CCC7(C6)C(C(CC89C7(C(C3)C(=CC8=O)C1(C4(C2CC1)CCC1=CC(=CC(=C1)O)N1CC2(CCC(C2O)CCCO)C2(C1=O)C(CCCC2CO)CSSC9O)O)C)O)O)O		Polyketides	Depsipeptides	Peptidomimetics	4939.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	4939.0	C70H89N3O14	False	True	False	False	True
14023	429.2407	7.285835	0.0	0.0001616279782509	-8.17872175678582	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.64219293393538	14023.0	C24H38O4	[M + K]+	2-[2-(acetyloxy)ethylidene]-6,10,14-trimethylpentadeca-5,9,13-trien-1-yl acetate	CC(=CCCC(=CCCC(=CCCC(=CCOC(=O)C)COC(=O)C)C)C)C	0.259	Fatty acids	Monoacylglycerols	Glycerolipids	14023.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	14023.0	C24H38O4	False	False	False	False	True
28857	507.2316	2.882297	0.0	0.0001578374110737	-8.14460356684165	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.188364476070435	28857.0	C24H34N4O6S	[M + H]+	Unii-3471Oq4074	CCCCC1C(C(OC(=O)C(C(OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)C(C)C	0.072	Alkaloids	Dipeptides	Carboxylic acids and derivatives	28857.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	28857.0	C24H34N4O6S	False	False	False	False	True
5387	553.798	3.033045	0.0001563880740302	0.0	8.131342113682352	1.0	0.4	0.6	100.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	8.131265125944102	5387.0	C16H11Br3ClNO4	[M + H]+	{5-Chloro-2-[(2,4,6-Tribromobenzyl)carbamoyl]phenoxy}acetic Acid	C1=CC(=C(C=C1Cl)OCC(=O)O)C(=O)NCC2=C(C=C(C=C2Br)Br)Br		Polyketides	Simple coumarins	Benzene and substituted derivatives	5387.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	5387.0	C16H11Br3ClNO4	False	True	False	False	True
8481	498.3189	7.212792	0.0	0.000139134263243	-7.963327255682001	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.962612131712558	8481.0	C25H43N3O7	[M + H]+	(3-Dodecoxy-2-ethoxycarbonyloxypropyl) 2-(trimethylazaniumyl)ethyl phosphate	CCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)OCC	0.176	Fatty acids	Glycerophosphocholines	Glycerophospholipids	8481.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	8481.0	C25H43N3O7	False	False	False	False	True
21238	686.5228	8.658977	1.0038227650983606e-05	0.0026002907812093	-7.939053616587621	1.0	1.0	0.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.652692591615438	21238.0	C38H71NO9	[M + H]+	2-Amino-4,8-Octadecadiene-1,3-Diol; (2S,3R,4E,8E)-Form, N-(2R-Hydroxytetradecanoyl), 1-O-&#946;-D-Glucopyranoside	CCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC=CCCCCCCCCC)O)O	0.314	Fatty acids	Neutral glycosphingolipids	Sphingolipids	10031.0	EB-MSV000090464-gnps_ms2	transferred	1.0	686.523	8.67	686.5228	8.658977	-0.291	-0.011	0.937	unique	assigned	1.0	10031.0	C38H71NO9	False	False	True	False	True
11281	731.578	8.650339	5.281785020422259e-06	0.0013356786953906	-7.837619538236507	0.9	1.0	-0.0999999999999999	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.285878863126303	11281.0	C45H78O7	[M + H]+	methyl 2-hexadecyl-4-{5-hexadecyl-5-hydroxy-2-oxo-hexahydrofuro[3,2-b]furan-3a-yl}-5-oxocyclopent-1-ene-1-carboxylate	CCCCCCCCCCCCCCCCC1=C(C(=O)C(C1)C23CC(=O)OC2CC(O3)(CCCCCCCCCCCCCCCC)O)C(=O)OC	0.037	Terpenoids	Oleanane triterpenoids	Prenol lipids	10020.0	EB-MSV000090464-gnps_ms2	transferred	1.0	731.5788	8.65	731.578	8.650339	-1.094	0.0	0.9579	unique	assigned	1.0	10020.0	C45H78O7	False	False	True	False	True
27850	771.6047	8.914737	0.0	0.0001272406274325	-7.834949138318786	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.863876266274384	27850.0	C44H78N6O5	[M + H]+	15-[(4-aminobutyl)(3-aminopropyl)carbamoyl]pentadecyl 7''-ethyl-4'',7''-dihydro-3''H-dispiro[oxane-2,6'-[7,9,12]triazatricyclo[6.3.1.0⁴,¹²]dodecane-10',2''-oxepin]-7'-ene-5'-carboxylate	CCC1C=CCCC2(O1)CC3CCC4N3C(=NC5(C4C(=O)OCCCCCCCCCCCCCCCC(=O)N(CCCCN)CCCN)CCCCO5)N2		Fatty acids	Ceramides	Sphingolipids	27850.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	27850.0	C44H78N6O5	False	False	False	False	True
14345	810.5667	9.321803	1.0093863443347807e-06	0.0002996665088746	-7.579955378429539	0.5	1.0	-0.5	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.2112326141276055	14345.0	C47H75N3O8	[M + H]+	[(2R,3S,4S,5R,6R)-3,5-dihydroxy-2-(hydroxymethyl)-6-[(2S,3R)-3-hydroxy-2-(tetracosanoylamino)dodecoxy]oxan-4-yl] hydrogen sulfate	CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)OS(=O)(=O)O)O)C(CCCCCCCCC)O	0.088	Fatty acids	Glycosyldiacylglycerols	Glycerolipids	14345.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	14345.0	C47H75N3O8	False	False	True	False	True
2158	259.1228	3.809218	0.0	0.0001058222874893	-7.570311565921807	0.2	1.0	-0.8	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.279202601379197	2158.0	C13H20N2S	[M + Na]+	4-(9H-carbazol-9-ium-9-yl)aniline	C1=CC=C2C(=C1)C3=CC=CC=C3N2C4=CC=C(C=C4)N	0.268	Alkaloids	Carboline alkaloids	Benzene and substituted derivatives	8226.0	EB-MSV000090464-gnps_ms2	transferred	1.0	259.1228	3.8	259.1228	3.809218	0.0	0.009	1.0	unique	assigned	1.0	8226.0	C13H20N2S	False	False	False	False	True
24351	748.5323	8.902507	0.0	0.0001014048670675	-7.509125586326914	0.1	1.0	-0.9	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.7049624782445125	24351.0	C36H75N3O11	[M + Na]+		CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN	0.014	Fatty acids	Open-chain polyketides		24351.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	24351.0	C36H75N3O11	False	False	False	False	True
6011	524.8162	3.896363	0.0001012941400051	0.0	7.507558060043372	1.0	0.3	0.7	100.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	7.665385765465086	6011.0	C14H8Br2N4O4S	[M + K]+	2-[[2-[[4,5-Bis(Bromanyl)-1~{h}-Pyrrol-2-Yl]carbonylamino]-1,3-Benzothiazol-6-Yl]amino]-2-Oxidanylidene-Ethanoic Acid	C1=CC2=C(C=C1NC(=O)C(=O)O)SC(=N2)NC(=O)C3=CC(=C(N3)Br)Br	0.041	Alkaloids	Imidazole alkaloids	Benzene and substituted derivatives	6011.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	6011.0	C14H8Br2N4O4S	False	True	False	False	True
30521	552.4976	9.570577	6.336208604573175e-07	0.0001944719403868	-7.3525482292691775	0.5	1.0	-0.5	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.9281417639119836	30521.0	C34H65NO4	[M + H]+	(Z)-N-[(E)-1,3-dihydroxyicos-4-en-2-yl]-3-hydroxytetradec-9-enamide	CCCCCCCCCCCCCCCC=CC(C(CO)NC(=O)CC(CCCCCC=CCCCC)O)O	0.382	Fatty acids	Ceramides	Sphingolipids	30521.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	30521.0	C34H65NO4	False	False	True	False	True
3278	234.2062	3.497201	8.93825618263033e-05	0.0	7.328128810589755	1.0	0.4	0.6	99.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	6.962804245529385	3278.0	C12H27NO3	[M + H]+	2-(Hydroxymethyl)-2-(octylamino)propane-1,3-diol	CCCCCCCCNC(CO)(CO)CO	0.709	Fatty acids	Sphingoid bases	Organonitrogen compounds	7792.0	EB-MSV000090464-gnps_ms2	transferred	1.0	234.2062	3.49	234.2062	3.497201	0.0	0.007	0.9978	unique	assigned	1.0	7792.0	C12H27NO3	False	True	False	False	True
12984	395.3333	8.437767	0.0	8.925385874531603e-05	-7.326062905084003	0.1	1.0	-0.9	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.332403796595926	12984.0	C23H42N2O3	[M + H]+	Ergosta-5,7,22,24(28)-Tetraen-3Beta-Ol	CC(C)C(=C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C	0.235	Terpenoids	Ergostane steroids	Steroids and steroid derivatives	12984.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	12984.0	C23H42N2O3	False	False	False	False	True
26150	155.118	1.717879	0.0	8.86896392635294e-05	-7.316971137967956	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.9112359138427495	26150.0	C8H14N2O	[M + H]+	N-(1-Cyano-1-methylethyl)isobutyramide	CC(C)C(=O)NC(C)(C)C#N	0.073	Alkaloids	Primary amides	Azacyclic compounds	26150.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	26150.0	C8H14N2O	False	False	False	False	True
29756	712.5339	8.799149	2.935601791407349e-06	0.0005388834552323	-7.269898450770531	0.6	1.0	-0.4	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.901363096220323	29756.0	C40H73NO8	[M + O + H]+		CCCCCCCCCCCCCCCCCCCC=CCCC=CCCC=CC(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)C)O	0.389	Fatty acids	Neutral glycosphingolipids	Sphingolipids	10068.0	EB-MSV000090464-gnps_ms2	transferred	1.0	712.5344	8.79	712.5339	8.799149	-0.702	0.009	0.9924	unique	assigned	1.0	10068.0	C40H73NO8	False	False	True	False	True
3686	1066.6268	2.619	8.513084012540607e-05	0.0	7.258265614192841	1.0	0.0	1.0	100.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	8.237480746519125	3686.0	C66H85N5O5	[M + K]+	Neocopiamycin	CC1CCC(C(C(CC(C(C=CC(=O)OC(C(C=CC(C(C(CC(CC(CC2CC(C(C(O2)(CC1O)O)O)O)OC(=O)CC(=O)O)O)O)C)O)C)C(C)CC(C)CCCC=CCCCN=C(N)N)C)O)O)C)O		Polyketides	Depsipeptides	Peptidomimetics	5829.0	EB-MSV000090464-gnps_ms2	transferred	1.0	1066.6305	2.61	1066.6268	2.619	-3.469	0.009	0.9999	unique	assigned	1.0	5829.0	C66H85N5O5	False	True	False	False	True
29489	756.574	10.790156	0.0	8.214873728772907e-05	-7.207164195484266	0.1	1.0	-0.9	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.3459940542228335	29489.0	C46H77NO7	[M + H]+		CCCCCCCCCCCCCCCC(=O)OCC(COCCC(C(=O)[O-])[N+](C)(C)C)OC(=O)CCCC=CCCC=CCC=CCCCCC	0.06	Fatty acids	Ceramides	Fatty Acyls	29489.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	29489.0	C46H77NO7	False	False	False	False	True
14195	714.5489	9.037868	5.68246312667872e-06	0.0008980119163588	-7.169437098835788	0.8	1.0	-0.1999999999999999	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.907119897035834	14195.0	C40H75NO8	[M + O + H]+	(Z)-N-[(E)-3-hydroxy-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoctadec-4-en-2-yl]hexadec-7-enamide	CCCCCCCCCCCCCC=CC(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)CCCCCC=CCCCCCCCC)O	0.617	Fatty acids	Neutral glycosphingolipids	Sphingolipids	10148.0	EB-MSV000090464-gnps_ms2	transferred	1.0	714.5499	9.01	714.5489	9.037868	-1.399	0.028	1.0	unique	assigned	1.0	10148.0	C40H75NO8	False	False	True	False	True
36641	512.3557	5.988749	0.0	7.830818793598134e-05	-7.138567718060411	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.69959669484433	36641.0	C28H49NO7	[M + H]+	3alpha,7alpha,12alpha-Trihydroxy-N-[1,1-bis(hydroxymethyl)-2-hydroxyethyl]-5beta-cholane-24-amide	CC(CCC(=O)NC(CO)(CO)CO)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	0.664	Terpenoids	Cholane steroids	Steroids and steroid derivatives	36641.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	36641.0	C28H49NO7	False	False	False	False	True
31821	311.033	1.041545	0.0	7.261963057712784e-05	-7.030565968710327	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.7117671776043	31821.0	C9H12Cl2N4O4	[M + H]+	2-[(5-amino-1,3,4-thiadiazol-2-yl)sulfanyl]-N-(2-ethylsulfonylethyl)acetamide	CCS(=O)(=O)CCNC(=O)CSC1=NN=C(S1)N		Amino acids and Peptides	Imidazole alkaloids	Carboxylic acids and derivatives	31821.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	31821.0	C9H12Cl2N4O4	False	False	False	False	True
4685	512.3947	7.349129	0.0	7.071536516161219e-05	-6.992527218404359	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-5.890072568836863	4685.0	C29H53NO6	[M + H]+	N,N-Bis(1-carboxyethyl)-N-(1-carboxylatoethyl)-3-icosen-1-aminium	CCCCCCCCCCCCCCCCC=CCC[N+](C(C)C(=O)O)(C(C)C(=O)O)C(C)C(=O)O	0.001	Fatty acids	Neutral glycosphingolipids	Fatty Acyls	9247.0	EB-MSV000090464-gnps_ms2	transferred	2.0	512.3945	7.35	512.3947	7.349129	0.39	-0.001	1.0	unique	assigned	1.0	9247.0	C29H53NO6	False	False	False	False	True
4740	1305.7211	4.560858	6.683483181769992e-05	0.0	6.911761338786847	1.0	0.3	0.7	99.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	7.209962738841455	4740.0	C80H98N8O6	[M + K]+	18''''-(cyclopentyloxy)-9''''-({1,7-dihydroxy-6,7-dihydro-5H-benzo[7]annulen-7-yl}methyl)-19'''',21'''',36''''-trihydroxy-12''''-(2-hydroxyethyl)tetraspiro[tetrakis(cyclopentane)-1,1':2',1'':3'',1''':3''',37''''-[5,33,44,46]tetraazadecacyclo[33.11.2.2³¹,³⁴.1¹⁶,²⁰.1²²,³⁹.1²³,³⁸.0²,¹⁰.0⁴,⁸.0²⁴,²⁹.0⁴¹,⁴⁵]tripentacontane]-2'''',4''''(8''''),6'''',16''''(53''''),17'''',19'''',22''''(49''''),23''''(50''''),24'''',26'''',28'''',38'''',41''''(45''''),42''''-tetradecaen-47''''-yne-11'''',13''''-dione	C1CCC(C1)OC2=CC3=CC(=C2O)C(C4=C5C=C6C(=C4)CC7=C(NC=C7)NC(C#CC(C8CCC(CC9=CC=CC=C95)CN8)C(C61CCC2(C1)CCC1(C2)CCCC11CCCC1)O)C1=CC2=C(C=CN2)C(C1C(=O)C(C(=O)CC3)CCO)CC1(CCC2=C(C=C1)C(=CC=C2)O)O)O		Polyketides	Depsipeptides	Peptidomimetics	4740.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	4740.0	C80H98N8O6	False	True	True	True	True
3428	534.2572	1.605894	6.6076686193199e-05	0.0	6.8954399683032594	1.0	0.4	0.6	100.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	7.012611558200091	3428.0	C25H41N3O6S	[M + Na]+	Tyropeptin B	CCCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CC(C)C)C(=O)NC(CC2=CC=C(C=C2)O)C=O	0.114	Amino acids and Peptides	Indole diketopiperazine alkaloids (L-Trp, L-Pro)	Carboxylic acids and derivatives	3428.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	3428.0	C25H41N3O6S	False	True	False	False	True
12906	504.371	7.931377	0.0	6.56882078540947e-05	-6.887004703108706	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.887861379055799	12906.0	C30H46O5	[M + H3N + H]+	2-Oxo-2,3-seco-5alpha-oleana-12-ene-3,28-dioic acid	CC1(CCC2(CCC3(C(=CCC4C3(CCC(C4(C)CC=O)C(C)(C)C(=O)O)C)C2C1)C)C(=O)O)C	0.101	Terpenoids	Lanostane, Tirucallane and Euphane triterpenoids	Prenol lipids	12906.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	12906.0	C30H46O5	False	False	False	False	True
30684	346.3105	6.563403	0.0	6.182568386890202e-05	-6.800337910163003	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.580537457090818	30684.0	C20H43NO3	[M + H]+	1-[Bis(2-hydroxyethyl)amino]hexadecan-2-ol	CCCCCCCCCCCCCCC(CN(CCO)CCO)O	0.332	Fatty acids	Sphingoid bases	Organonitrogen compounds	30684.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	30684.0	C20H43NO3	False	False	False	False	True
8884	1332.7581	10.790892	5.378172714131621e-06	0.0006333195941207	-6.738111324610602	0.7	1.0	-0.3	0.0	4.999750012499375e-05	0.0001451516808819	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.171882981406274	8884.0	C64H105N11O19	[M + H]+	N-(1-hydroxyethyl)-N''-{[2'',33'',45'',46''-tetrahydroxy-3''-(hydroxymethyl)-41''-(3-hydroxyphenyl)-11''-(1H-imidazol-1-yl)-13'',13''-dimethyl-47''-[(methylamino)methyl]-49''-oxodispiro[piperidine-4,1'-cyclopentane-2',7''-[8,9]dithiatridecacyclo[37.11.1.1¹⁷,²⁴.0²,⁶.0³,³⁸.0⁴,³⁴.0¹⁴,³².0¹⁵,²⁵.0²⁰,²⁴.0²⁶,³¹.0³⁰,³⁵.0⁴³,⁴⁸.0⁴³,⁵¹]dopentacontane]-1''(50''),14'',26''(31'')-trien-39''-yl]methyl}guanidine	CC(NC(=NCC12CC(CC34C1C(=CC(=O)C3C(C(C(C4)O)O)CNC)C5(C6CC7C5(C2CCC8C7C(C9C1=C(CCCC81)C1C(=C9C(CC(CSSC62CCCC22CCNCC2)N2C=CN=C2)(C)C)CC2CCC3C1(C2)CCC3)O)CO)O)C1=CC(=CC=C1)O)N)O		Fatty acids	Ceramides	Sphingolipids	8884.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	8884.0	C64H105N11O19	False	False	True	False	True
